,open,high,low,close,volume,is_trading_day,days_since_last_trading,pct_change
2020-07-10,99.88,100.1,99.3,99.3,19395,1,1.0,-2.6470588235294135
2020-07-13,100.7,101.75,100.0,101.0,11520,1,3.0,1.7119838872104776
2020-07-14,101.55,101.55,98.4,99.92,36625,1,1.0,-1.0693069306930703
2020-07-15,101.5,106.45,100.45,105.8,39890,1,1.0,5.884707766212971
2020-07-16,103.35,107.1,103.0,104.4,21060,1,1.0,-1.3232514177693666
2020-07-17,106.9,108.9,106.3,108.9,25260,1,1.0,4.31034482758621
2020-07-20,108.45,112.0,108.2,112.0,50455,1,3.0,2.846648301193744
2020-07-21,112.25,114.7,112.0,112.85,31735,1,1.0,0.7589285714285632
2020-07-22,114.0,115.9,112.85,115.9,23875,1,1.0,2.7027027027027195
2020-07-23,114.5,117.05,113.9,117.05,14725,1,1.0,0.9922346850733232
2020-07-24,114.45,114.9,113.1,113.3,36015,1,1.0,-3.2037590773173807
2020-07-27,113.55,114.5,111.85,112.7,28460,1,3.0,-0.5295675198587757
2020-07-28,112.95,114.95,111.6,113.1,11830,1,1.0,0.3549245785270605
2020-07-29,111.15,111.7,107.3,109.0,38455,1,1.0,-3.625110521662245
2020-07-30,108.65,111.95,107.5,111.9,19475,1,1.0,2.660550458715605
2020-07-31,111.0,111.55,108.25,108.5,11620,1,1.0,-3.0384271671135
2020-08-03,108.7,113.8,108.7,112.6,23420,1,3.0,3.778801843317958
2020-08-04,112.65,112.8,109.55,112.0,21045,1,1.0,-0.5328596802841923
2020-08-05,113.0,114.75,111.45,113.3,29995,1,1.0,1.1607142857142927
2020-08-06,112.3,113.45,111.05,113.35,6325,1,1.0,0.044130626654892424
2020-08-07,113.9,115.0,113.35,115.0,20615,1,1.0,1.455668284075884
2020-08-10,115.2,115.3,113.45,114.4,7965,1,3.0,-0.5217391304347729
2020-08-11,120.15,126.0,119.75,125.3,112360,1,1.0,9.52797202797202
2020-08-12,123.85,125.0,121.4,123.5,25285,1,1.0,-1.436552274541103
2020-08-13,123.15,126.0,122.35,125.9,19400,1,1.0,1.9433198380566896
2020-08-14,125.15,125.9,124.0,125.3,19915,1,1.0,-0.4765687053216894
2020-08-17,123.85,125.85,123.35,124.15,23900,1,3.0,-0.9177972865123674
2020-08-18,124.6,126.55,123.7,124.1,22240,1,1.0,-0.0402738622633958
2020-08-19,124.85,125.5,124.2,124.2,17885,1,1.0,0.08058017727639033
2020-08-20,123.7,125.0,122.45,125.0,48470,1,1.0,0.6441223832528209
2020-08-21,124.4,125.95,123.15,124.6,19530,1,1.0,-0.32000000000000917
2020-08-24,126.05,129.0,126.05,127.5,25910,1,3.0,2.327447833065821
2020-08-25,127.7,128.15,125.9,125.9,16545,1,1.0,-1.2549019607843048
2020-08-26,126.25,129.9,126.25,129.8,18795,1,1.0,3.0976965845909588
2020-08-27,129.35,129.4,126.25,127.4,30605,1,1.0,-1.8489984591679498
2020-08-28,126.1,128.2,125.3,128.15,22610,1,1.0,0.5886970172684469
2020-08-31,127.4,129.5,126.9,129.5,11140,1,3.0,1.053452984783454
2020-09-01,128.7,128.85,125.55,127.95,12625,1,1.0,-1.196911196911199
2020-09-02,128.7,133.0,128.4,132.1,28215,1,1.0,3.2434544744040616
2020-09-03,134.0,134.75,127.1,130.9,25870,1,1.0,-0.9084027252081683
2020-09-04,127.1,128.5,122.85,124.9,43950,1,1.0,-4.583651642475173
2020-09-07,125.85,130.0,124.6,130.0,23380,1,3.0,4.083266613290637
2020-09-08,127.7,127.7,121.75,125.2,50510,1,1.0,-3.6923076923076947
2020-09-09,124.7,128.3,124.7,126.9,18075,1,1.0,1.3578274760383424
2020-09-10,128.0,128.0,126.2,128.0,10520,1,1.0,0.8668242710795804
2020-09-11,126.4,127.95,125.3,127.0,10270,1,1.0,-0.78125
2020-09-14,128.35,128.6,126.05,126.05,10750,1,3.0,-0.7480314960629952
2020-09-15,128.1,128.55,126.85,127.75,10640,1,1.0,1.3486711622372027
2020-09-16,128.05,131.55,128.0,130.1,32145,1,1.0,1.8395303326810053
2020-09-17,129.75,130.95,128.9,130.7,25560,1,1.0,0.4611837048424272
2020-09-18,130.35,131.1,129.8,130.9,13680,1,1.0,0.15302218821731106
2020-09-21,130.15,130.95,128.6,130.95,64835,1,3.0,0.03819709702062024
2020-09-22,130.8,131.4,127.8,129.1,22275,1,1.0,-1.412752959144703
2020-09-23,128.8,131.0,128.8,131.0,16795,1,1.0,1.4717273431448463
2020-09-24,128.0,130.2,127.7,130.2,13810,1,1.0,-0.6106870229007688
2020-09-25,128.35,128.6,126.1,126.1,35480,1,1.0,-3.149001536098306
2020-09-28,129.35,131.4,129.2,131.4,18310,1,3.0,4.203013481364004
2020-09-29,131.05,133.7,130.05,133.7,22000,1,1.0,1.7503805175038023
2020-09-30,132.25,138.6,131.35,138.55,52890,1,1.0,3.6275243081526076
2020-10-01,138.8,142.35,136.5,141.2,22715,1,1.0,1.9126669072536906
2020-10-02,140.55,141.6,138.7,141.6,15555,1,1.0,0.28328611898016387
2020-10-05,143.25,144.8,140.1,144.25,22495,1,3.0,1.8714689265536766
2020-10-06,144.55,145.5,142.35,144.6,48730,1,1.0,0.2426343154246169
2020-10-07,144.5,149.4,144.2,149.4,32345,1,1.0,3.319502074688807
2020-10-08,148.25,149.5,146.3,149.1,33440,1,1.0,-0.20080321285140812
2020-10-09,149.65,149.65,144.25,147.8,64585,1,1.0,-0.8718980549966338
2020-10-12,147.15,153.6,147.0,153.6,44065,1,3.0,3.9242219215155583
2020-10-13,152.75,153.4,150.6,153.0,21645,1,1.0,-0.390625
2020-10-14,153.15,156.9,152.15,156.9,29495,1,1.0,2.5490196078431504
2020-10-15,151.95,153.45,149.75,151.3,99525,1,1.0,-3.5691523263225
2020-10-16,154.2,154.4,150.85,152.45,27995,1,1.0,0.760079312623918
2020-10-19,152.05,152.35,150.0,150.0,18545,1,3.0,-1.6070842899311155
2020-10-20,150.25,151.8,148.25,150.65,28235,1,1.0,0.43333333333333
2020-10-21,150.75,151.1,145.35,145.6,30660,1,1.0,-3.3521407235313716
2020-10-22,144.75,145.1,142.05,143.4,43440,1,1.0,-1.5109890109890056
2020-10-23,141.75,143.2,140.5,142.8,41450,1,1.0,-0.4184100418409997
2020-10-26,140.7,141.95,137.8,139.35,61445,1,3.0,-2.4159663865546355
2020-10-27,137.65,141.95,135.15,140.5,52640,1,1.0,0.8252601363473389
2020-10-28,138.9,141.6,135.2,137.0,92780,1,1.0,-2.491103202846978
2020-10-29,140.55,148.0,139.75,147.2,59890,1,1.0,7.445255474452539
2020-10-30,146.15,149.0,145.9,146.1,38450,1,1.0,-0.747282608695643
2020-11-02,146.95,147.3,143.3,145.5,30840,1,3.0,-0.4106776180698102
2020-11-03,146.5,152.0,145.75,152.0,39555,1,1.0,4.467353951890041
2020-11-04,139.25,147.1,136.3,144.0,195695,1,1.0,-5.263157894736848
2020-11-05,152.65,155.45,149.7,155.0,111350,1,1.0,7.638888888888884
2020-11-06,153.7,155.3,150.2,154.0,49145,1,1.0,-0.6451612903225823
2020-11-09,162.95,163.3,149.8,152.0,190435,1,3.0,-1.2987012987012991
2020-11-10,153.45,155.2,148.2,153.0,115175,1,1.0,0.6578947368421018
2020-11-11,151.5,160.0,150.65,160.0,64470,1,1.0,4.575163398692816
2020-11-12,158.65,162.4,156.3,161.6,90825,1,1.0,1.0000000000000009
2020-11-13,158.8,158.9,156.4,158.5,38090,1,1.0,-1.9183168316831645
2020-11-16,156.05,156.45,151.85,156.0,101930,1,3.0,-1.577287066246058
2020-11-17,155.5,157.3,154.8,155.5,59600,1,1.0,-0.3205128205128194
2020-11-18,155.05,157.95,154.3,157.5,51260,1,1.0,1.2861736334405238
2020-11-19,155.15,160.6,153.95,159.85,46045,1,1.0,1.4920634920634779
2020-11-20,160.95,167.15,160.3,166.1,97825,1,1.0,3.909915545824205
2020-11-23,167.0,168.0,164.0,165.35,106400,1,3.0,-0.4515352197471456
2020-11-24,167.25,167.25,159.0,159.8,140315,1,1.0,-3.3565164801935166
2020-11-25,160.1,160.9,156.9,159.0,81385,1,1.0,-0.5006257822277926
2020-11-26,161.1,162.75,157.5,162.75,56470,1,1.0,2.358490566037741
2020-11-27,159.55,166.0,157.95,163.85,73400,1,1.0,0.675883256528409
2020-11-30,166.0,173.15,165.95,170.6,117655,1,3.0,4.119621605126644
2020-12-01,172.2,172.8,166.0,167.3,172510,1,1.0,-1.934349355216869
2020-12-02,166.0,171.75,164.95,166.2,115675,1,1.0,-0.6575014943215884
2020-12-03,167.0,168.0,160.1,163.3,147910,1,1.0,-1.7448856799037182
2020-12-04,161.95,163.3,159.9,163.0,100250,1,1.0,-0.1837109614207022
2020-12-07,165.0,167.35,163.9,165.15,59875,1,3.0,1.319018404907979
2020-12-08,168.0,168.55,165.5,165.7,59105,1,1.0,0.3330305782621723
2020-12-09,167.65,169.35,165.65,167.25,70135,1,1.0,0.9354254677127471
2020-12-10,167.8,168.7,161.15,165.0,107685,1,1.0,-1.3452914798206317
2020-12-11,166.85,168.15,164.35,165.9,94915,1,1.0,0.5454545454545379
2020-12-14,169.0,170.95,166.75,169.45,58140,1,3.0,2.139843279083764
2020-12-15,170.05,174.0,168.15,173.0,80725,1,1.0,2.0950132782531883
2020-12-16,173.4,175.4,171.9,172.0,86690,1,1.0,-0.5780346820809301
2020-12-17,176.85,177.75,174.5,175.6,90300,1,1.0,2.0930232558139528
2020-12-18,177.7,181.8,176.0,178.35,129350,1,1.0,1.5660592255125394
2020-12-21,178.5,182.95,175.0,181.6,162615,1,3.0,1.822259601906362
2020-12-22,183.25,189.0,183.0,188.0,109395,1,1.0,3.524229074889873
2020-12-23,190.35,190.8,185.0,187.5,162145,1,1.0,-0.26595744680850686
2020-12-28,189.25,198.35,189.0,196.0,110425,1,5.0,4.533333333333323
2020-12-29,199.4,200.1,194.75,195.65,156720,1,1.0,-0.17857142857142794
2020-12-30,197.15,197.85,194.25,197.05,63000,1,1.0,0.7155635062611854
2021-01-04,197.2,199.8,193.3,199.0,142320,1,5.0,0.9895965490992031
2021-01-05,198.85,199.1,194.3,197.3,103120,1,1.0,-0.8542713567839089
2021-01-06,203.0,205.4,201.5,205.4,71140,1,1.0,4.105423213380632
2021-01-07,208.6,214.3,205.7,214.0,200530,1,1.0,4.186952288218104
2021-01-08,212.7,215.9,209.1,211.2,281650,1,1.0,-1.3084112149532756
2021-01-11,208.0,208.9,200.4,205.3,137080,1,3.0,-2.7935606060605966
2021-01-12,203.9,205.0,191.2,194.4,224450,1,1.0,-5.309303458353631
2021-01-13,189.15,198.6,184.35,198.6,249575,1,1.0,2.160493827160481
2021-01-14,195.6,196.35,193.25,195.65,118760,1,1.0,-1.485397784491438
2021-01-15,191.6,191.9,181.55,184.0,266530,1,1.0,-5.954510605673402
2021-01-18,181.05,186.25,180.25,184.95,76040,1,3.0,0.5163043478260798
2021-01-19,187.05,193.15,184.5,189.15,122610,1,1.0,2.2708840227088523
2021-01-20,193.5,194.55,187.95,191.0,129690,1,1.0,0.9780597409463354
2021-01-21,195.5,200.8,195.5,197.8,128235,1,1.0,3.560209424083771
2021-01-22,199.4,201.0,194.95,195.8,78170,1,1.0,-1.0111223458038388
2021-01-25,199.55,199.6,193.05,196.0,166720,1,3.0,0.10214504596526286
2021-01-26,193.5,194.15,188.1,191.85,102630,1,1.0,-2.1173469387755106
2021-01-27,184.0,185.5,174.2,177.5,234870,1,1.0,-7.479801928590046
2021-01-28,172.55,185.0,166.25,185.0,231890,1,1.0,4.225352112676051
2021-01-29,179.45,182.85,177.75,179.5,96765,1,1.0,-2.972972972972976
2021-02-01,180.9,182.65,176.65,182.0,92460,1,3.0,1.392757660167132
2021-02-02,182.1,184.4,180.0,181.2,56455,1,1.0,-0.4395604395604491
2021-02-03,183.4,187.2,182.0,183.7,82430,1,1.0,1.3796909492273635
2021-02-04,187.2,188.5,180.5,183.55,94160,1,1.0,-0.08165487207402178
2021-02-05,181.7,184.35,177.65,182.55,109765,1,1.0,-0.5448106782892981
2021-02-08,178.9,180.35,173.2,180.0,125275,1,3.0,-1.396877567789656
2021-02-09,174.6,175.35,171.6,172.65,97570,1,1.0,-4.083333333333328
2021-02-10,165.0,170.45,162.25,165.9,308965,1,1.0,-3.9096437880104307
2021-02-11,163.1,175.0,162.3,174.55,216635,1,1.0,5.213984327908383
2021-02-12,175.0,176.0,172.4,174.0,74310,1,1.0,-0.31509596104268844
2021-02-15,175.9,178.75,175.9,176.7,95640,1,3.0,1.551724137931032
2021-02-16,178.45,184.15,178.45,180.0,136780,1,1.0,1.8675721561969505
2021-02-17,182.8,184.95,176.95,176.95,83740,1,1.0,-1.694444444444454
2021-02-18,180.45,181.75,173.0,173.2,81375,1,1.0,-2.1192427239333123
2021-02-19,170.3,173.05,167.65,171.0,72230,1,1.0,-1.2702078521939941
2021-02-22,170.3,170.55,165.1,165.1,78285,1,3.0,-3.4502923976608257
2021-02-23,165.55,165.55,154.05,160.0,176145,1,1.0,-3.0890369473046575
2021-02-24,159.0,160.7,151.75,154.85,162170,1,1.0,-3.2187500000000036
2021-02-25,157.95,161.45,155.7,158.4,128100,1,1.0,2.292541168873119
2021-02-26,154.15,158.3,153.0,155.55,111125,1,1.0,-1.7992424242424199
2021-03-01,159.8,160.3,156.2,157.6,65105,1,3.0,1.3179042108646621
2021-03-02,156.5,159.0,154.0,154.85,81225,1,1.0,-1.7449238578680193
2021-03-03,154.25,155.15,145.45,146.45,153475,1,1.0,-5.424604455925097
2021-03-04,145.0,148.8,143.6,146.0,131595,1,1.0,-0.3072721065209838
2021-03-05,143.75,145.45,139.05,139.05,130910,1,1.0,-4.760273972602736
2021-03-08,141.35,144.55,138.0,142.35,89470,1,3.0,2.373247033441195
2021-03-09,144.0,154.35,142.9,152.1,262070,1,1.0,6.849315068493156
2021-03-10,153.8,155.55,150.3,152.55,120305,1,1.0,0.2958579881656931
2021-03-11,155.25,161.9,155.15,157.75,119745,1,1.0,3.4087184529662418
2021-03-12,158.0,159.0,155.4,157.3,71505,1,1.0,-0.28526148969888476
2021-03-15,160.0,160.4,156.0,156.15,59880,1,3.0,-0.7310870947234593
2021-03-16,155.65,158.0,154.0,157.25,95135,1,1.0,0.70445084854307
2021-03-17,156.7,156.8,145.7,150.7,163145,1,1.0,-4.165341812400647
2021-03-18,150.8,151.0,145.2,146.0,221300,1,1.0,-3.1187790311877794
2021-03-19,146.15,151.25,145.6,148.0,97795,1,1.0,1.3698630136986356
2021-03-22,150.15,155.3,149.7,152.3,130690,1,3.0,2.9054054054054035
2021-03-23,154.5,156.2,151.55,153.3,179410,1,1.0,0.6565988181221227
2021-03-24,152.2,154.9,150.0,150.0,63530,1,1.0,-2.1526418786692814
2021-03-25,150.0,154.95,150.0,152.3,112875,1,1.0,1.533333333333342
2021-03-26,155.3,160.45,154.85,158.0,103685,1,1.0,3.742613263296124
2021-03-29,159.8,164.05,157.75,161.05,101905,1,3.0,1.9303797468354533
2021-03-30,165.2,167.6,164.05,166.2,137375,1,1.0,3.197764669357328
2021-03-31,168.85,176.05,168.25,175.0,316105,1,1.0,5.294825511432011
2021-04-01,179.0,180.0,175.26,176.34,189955,1,1.0,0.7657142857142807
2021-04-06,178.0,178.08,165.02,166.22,211575,1,5.0,-5.738913462629014
2021-04-07,169.1,169.18,163.02,163.86,126230,1,1.0,-1.419805077607983
2021-04-08,164.54,169.44,164.3,166.04,96330,1,1.0,1.330404003417529
2021-04-09,167.94,170.06,166.08,166.5,86565,1,1.0,0.2770416767044148
2021-04-12,167.76,168.58,160.68,162.12,138025,1,3.0,-2.630630630630626
2021-04-13,162.7,162.98,160.26,160.32,75215,1,1.0,-1.1102886750555263
2021-04-14,161.06,162.54,157.64,158.44,88570,1,1.0,-1.1726546906187574
2021-04-15,160.02,164.96,157.72,163.28,84005,1,1.0,3.0547841454178215
2021-04-16,163.96,167.48,162.72,167.48,116940,1,1.0,2.5722684958353614
2021-04-19,167.8,168.76,164.04,164.52,57070,1,3.0,-1.7673752089801598
2021-04-20,163.02,165.18,158.44,159.52,134070,1,1.0,-3.039144176999753
2021-04-21,161.72,164.0,158.0,164.0,90875,1,1.0,2.8084252758274753
2021-04-22,164.18,178.64,163.2,177.38,239760,1,1.0,8.15853658536585
2021-04-23,179.8,181.28,172.7,175.0,116765,1,1.0,-1.3417521704814472
2021-04-26,178.18,181.3,176.36,177.34,72290,1,3.0,1.337142857142859
2021-04-27,36.32,37.2,35.83,37.0,4036,1,1.0,-79.13612270215405
2021-04-28,37.5,37.5,34.755,35.33,45830,1,1.0,-4.513513513513523
2021-04-29,36.0,36.0,34.0,34.1,48041,1,1.0,-3.481460515142931
2021-04-30,34.21,35.58,34.2,35.15,45031,1,1.0,3.079178885630496
2021-05-03,35.4,35.4,32.49,33.59,71488,1,3.0,-4.438122332859162
2021-05-04,33.62,34.39,30.37,31.6,92076,1,1.0,-5.924382256624005
2021-05-05,31.6,34.15,31.54,33.33,84851,1,1.0,5.474683544303782
2021-05-06,32.38,33.0,31.21,32.01,89971,1,1.0,-3.960396039603964
2021-05-07,32.2,33.36,31.39,32.97,65359,1,1.0,2.9990627928772273
2021-05-10,33.31,33.31,31.3,31.86,81235,1,3.0,-3.3666969972702465
2021-05-11,31.91,31.91,29.58,30.8,85811,1,1.0,-3.327055869428752
2021-05-12,31.0,31.9,30.41,30.67,67674,1,1.0,-0.4220779220779236
2021-05-13,30.11,31.08,29.5,30.85,27556,1,1.0,0.5868927290511916
2021-05-14,30.75,31.36,29.84,31.14,22120,1,1.0,0.9400324149108519
2021-05-17,31.3,31.3,29.97,31.08,46805,1,3.0,-0.19267822736031004
2021-05-18,31.01,32.34,30.84,31.26,53668,1,1.0,0.5791505791505891
2021-05-19,30.56,31.09,30.08,30.65,48698,1,1.0,-1.951375559820867
2021-05-20,30.84,31.87,30.36,31.87,19114,1,1.0,3.9804241435562826
2021-05-21,31.39,31.88,31.21,31.21,22988,1,1.0,-2.0709130844054013
2021-05-25,31.65,32.34,31.34,31.58,35653,1,4.0,1.1855174623518039
2021-05-26,31.63,32.2,31.17,32.2,20762,1,1.0,1.9632678910703083
2021-05-27,31.95,32.56,31.35,32.1,32443,1,1.0,-0.31055900621118626
2021-05-28,31.77,32.59,31.73,32.45,21597,1,1.0,1.0903426791277315
2021-05-31,32.43,32.56,31.74,32.4,18780,1,3.0,-0.1540832049306773
2021-06-01,32.16,32.42,31.81,32.14,15327,1,1.0,-0.8024691358024638
2021-06-02,32.38,32.39,30.41,30.74,45474,1,1.0,-4.3559427504667125
2021-06-03,30.66,30.94,29.87,30.76,33999,1,1.0,0.06506180871830303
2021-06-04,30.22,30.52,29.14,30.52,49907,1,1.0,-0.7802340702210753
2021-06-07,30.0,30.4,29.3,30.4,50557,1,3.0,-0.3931847968545288
2021-06-08,29.81,29.88,28.9,29.3,73129,1,1.0,-3.6184210526315708
2021-06-09,29.15,30.17,29.04,30.17,33140,1,1.0,2.9692832764505184
2021-06-10,29.52,29.54,28.33,28.6,57516,1,1.0,-5.203844879018893
2021-06-11,29.22,29.32,28.64,28.85,26143,1,1.0,0.8741258741258751
2021-06-14,29.23,30.5,29.08,30.23,38982,1,3.0,4.783362218370879
2021-06-15,30.17,30.73,29.5,29.5,39767,1,1.0,-2.4148197155143936
2021-06-16,30.66,31.98,30.53,31.57,96720,1,1.0,7.016949152542384
2021-06-17,31.43,32.19,30.79,31.46,42028,1,1.0,-0.34843205574912606
2021-06-18,31.91,32.2,30.67,30.73,33309,1,1.0,-2.320406865861413
2021-06-21,30.49,31.35,30.27,31.29,33585,1,3.0,1.8223234624145768
2021-06-22,31.41,31.41,30.67,31.19,20100,1,1.0,-0.319590923617763
2021-06-23,31.54,31.54,30.58,30.6,34897,1,1.0,-1.8916319333119547
2021-06-24,30.78,31.79,30.58,31.2,17258,1,1.0,1.9607843137254832
2021-06-25,31.72,31.72,30.98,31.15,17312,1,1.0,-0.1602564102564097
2021-06-28,31.51,31.8,31.35,31.4,9884,1,3.0,0.8025682182985605
2021-06-29,32.92,34.0,32.79,33.25,64040,1,1.0,5.891719745222934
2021-06-30,33.64,33.64,32.42,33.0,25415,1,1.0,-0.7518796992481258
2021-07-01,33.63,34.9,32.43,33.0,78186,1,1.0,0.0
2021-07-02,34.16,34.16,33.0,33.26,23699,1,1.0,0.7878787878787818
2021-07-05,33.04,33.14,32.51,33.03,21372,1,3.0,-0.6915213469633086
2021-07-06,33.23,34.0,32.79,33.68,44568,1,1.0,1.9679079624583595
2021-07-07,33.86,34.69,33.49,33.6,19505,1,1.0,-0.23752969121139111
2021-07-08,33.64,34.11,33.01,33.17,32702,1,1.0,-1.2797619047619002
2021-07-09,33.15,33.33,32.12,32.86,36259,1,1.0,-0.9345794392523477
2021-07-12,32.63,33.67,32.63,33.14,8060,1,3.0,0.8520998174071925
2021-07-13,33.21,33.76,32.77,33.0,23543,1,1.0,-0.4224502112251116
2021-07-14,33.13,33.38,32.63,33.13,26291,1,1.0,0.3939393939393909
2021-07-15,30.82,31.57,30.46,31.0,60813,1,1.0,-6.429218231210387
2021-07-16,31.01,31.18,30.46,30.46,16124,1,1.0,-1.74193548387096
2021-07-19,30.24,30.98,29.28,30.84,44591,1,3.0,1.2475377544320487
2021-07-20,30.94,31.21,30.32,30.41,17299,1,1.0,-1.3942931258106306
2021-07-21,30.67,31.9,30.55,31.84,20413,1,1.0,4.702400526142725
2021-07-22,31.99,33.32,31.6,32.8,30656,1,1.0,3.015075376884413
2021-07-23,33.08,33.12,31.37,31.73,29315,1,1.0,-3.2621951219512058
2021-07-26,31.77,31.97,31.0,31.66,27224,1,3.0,-0.2206114087614286
2021-07-27,31.7,31.73,30.52,30.81,32425,1,1.0,-2.684775742261536
2021-07-28,30.43,31.42,30.3,31.42,35450,1,1.0,1.9798766634209874
2021-07-29,31.42,31.55,30.9,31.21,22737,1,1.0,-0.6683640992998119
2021-07-30,30.74,31.49,30.41,31.28,25990,1,1.0,0.2242870874719749
2021-08-02,31.41,31.89,31.15,31.89,16790,1,3.0,1.9501278772378505
2021-08-03,31.99,32.5,31.57,32.41,39200,1,1.0,1.6306052053935316
2021-08-04,32.79,33.0,32.08,32.98,21112,1,1.0,1.7587164455415083
2021-08-05,32.91,33.22,32.7,33.22,10923,1,1.0,0.727713765918736
2021-08-06,33.06,33.53,32.85,33.5,13652,1,1.0,0.8428657435280096
2021-08-09,33.7,34.0,33.5,33.97,21216,1,3.0,1.4029850746268613
2021-08-10,33.96,34.32,33.06,33.57,31715,1,1.0,-1.1775095672652336
2021-08-11,31.18,33.11,30.6,32.56,63322,1,1.0,-3.0086386654751163
2021-08-12,32.12,32.84,31.21,31.65,28083,1,1.0,-2.794840294840306
2021-08-13,31.61,33.0,31.6,33.0,38585,1,1.0,4.2654028436019065
2021-08-16,32.28,32.71,31.94,32.71,13957,1,3.0,-0.8787878787878789
2021-08-17,32.21,32.23,31.62,32.23,14354,1,1.0,-1.4674411494955741
2021-08-18,31.94,33.0,31.91,32.61,27244,1,1.0,1.1790257524046055
2021-08-19,32.57,33.6,32.48,33.6,49349,1,1.0,3.0358785648574083
2021-08-20,33.59,34.23,33.59,34.14,19734,1,1.0,1.6071428571428514
2021-08-23,34.22,34.38,33.54,33.81,21371,1,3.0,-0.9666080843585223
2021-08-24,34.53,35.26,34.4,34.56,26092,1,1.0,2.2182786157941337
2021-08-25,34.5,35.35,34.42,34.85,19491,1,1.0,0.839120370370372
2021-08-26,34.74,34.85,34.39,34.72,13281,1,1.0,-0.37302725968436645
2021-08-27,34.04,34.87,33.8,34.87,23971,1,1.0,0.432027649769573
2021-08-30,34.26,34.49,33.9,34.4,12980,1,3.0,-1.3478634929738997
2021-08-31,34.44,35.29,33.51,34.0,34507,1,1.0,-1.1627906976744096
2021-09-01,34.55,35.11,34.4,35.05,34758,1,1.0,3.088235294117636
2021-09-02,34.71,35.7,34.3,35.6,27177,1,1.0,1.5691868758916039
2021-09-03,35.99,36.16,35.27,35.95,29068,1,1.0,0.9831460674157411
2021-09-06,35.87,36.03,35.02,35.67,24772,1,3.0,-0.7788595271210008
2021-09-07,35.64,35.85,35.02,35.85,16964,1,1.0,0.5046257359125228
2021-09-08,35.09,35.09,33.74,33.99,25051,1,1.0,-5.188284518828445
2021-09-09,33.56,34.27,33.19,34.2,19873,1,1.0,0.6178287731685828
2021-09-10,34.19,34.19,33.45,33.79,17530,1,1.0,-1.1988304093567326
2021-09-13,33.74,35.2,33.43,34.68,66872,1,3.0,2.6339153595738463
2021-09-14,34.81,35.14,34.37,35.14,12101,1,1.0,1.3264129181084217
2021-09-15,34.89,35.1,33.55,33.87,26488,1,1.0,-3.6141149686966467
2021-09-16,34.45,34.88,33.74,33.74,13510,1,1.0,-0.38382049010923236
2021-09-17,34.42,34.5,33.28,33.66,17500,1,1.0,-0.23710729104922112
2021-09-20,32.87,33.6,32.43,33.42,35549,1,3.0,-0.7130124777183444
2021-09-21,33.6,33.9,33.29,33.9,19211,1,1.0,1.4362657091561815
2021-09-22,34.1,34.68,34.08,34.24,15766,1,1.0,1.0029498525073954
2021-09-23,34.8,36.07,34.8,36.03,47587,1,1.0,5.227803738317749
2021-09-24,35.63,35.63,34.7,34.86,19988,1,1.0,-3.2472939217318975
2021-09-27,35.4,35.78,34.77,35.5,16808,1,3.0,1.8359150889271314
2021-09-28,35.02,35.13,34.14,34.36,22411,1,1.0,-3.211267605633805
2021-09-29,35.0,36.1,34.7,35.65,18463,1,1.0,3.7543655413271315
2021-09-30,35.97,35.97,34.68,34.86,24128,1,1.0,-2.215988779803646
2021-10-01,34.25,34.62,33.2,33.97,36969,1,1.0,-2.5530694205393
2021-10-04,33.06,33.06,30.5,30.79,64595,1,3.0,-9.361201059758606
2021-10-05,31.05,31.76,30.5,31.34,33156,1,1.0,1.786294251380327
2021-10-06,30.4,31.71,29.54,31.45,41656,1,1.0,0.35098915124440744
2021-10-07,31.29,31.45,30.69,31.13,21935,1,1.0,-1.0174880763116012
2021-10-08,30.86,30.86,29.81,30.22,64256,1,1.0,-2.9232251847092883
2021-10-11,29.7,30.18,29.34,30.13,24545,1,3.0,-0.297816015883523
2021-10-12,29.63,31.99,29.63,31.82,24128,1,1.0,5.609027547295065
2021-10-13,31.65,33.24,31.42,33.2,27005,1,1.0,4.336895034569466
2021-10-14,33.07,33.54,32.55,33.11,18955,1,1.0,-0.2710843373494032
2021-10-15,32.98,33.94,32.68,33.56,19407,1,1.0,1.3591060102688068
2021-10-18,33.81,33.88,33.28,33.83,24070,1,3.0,0.8045292014302596
2021-10-19,33.83,34.1,33.0,34.1,20198,1,1.0,0.7981081879988361
2021-10-20,34.27,35.93,34.27,35.82,55286,1,1.0,5.043988269794708
2021-10-21,35.63,36.5,35.62,36.5,33259,1,1.0,1.8983807928531604
2021-10-22,36.6,37.91,36.11,36.66,55165,1,1.0,0.4383561643835465
2021-10-25,37.17,37.17,35.65,36.41,25004,1,3.0,-0.6819421713038731
2021-10-26,36.48,37.1,36.3,36.87,43425,1,1.0,1.2633891787970253
2021-10-27,36.67,37.05,35.74,37.05,19087,1,1.0,0.4882017900732283
2021-10-28,36.12,38.0,36.12,38.0,36910,1,1.0,2.564102564102577
2021-10-29,37.92,38.32,36.92,37.68,25299,1,1.0,-0.8421052631578996
2021-11-01,37.71,37.81,37.19,37.77,32884,1,3.0,0.23885350318473275
2021-11-02,37.3,37.3,35.27,35.64,58608,1,1.0,-5.639396346306603
2021-11-03,30.99,32.65,29.3,30.1,361569,1,1.0,-15.54433221099888
2021-11-04,30.15,30.4,29.3,29.74,114875,1,1.0,-1.1960132890365571
2021-11-05,28.97,29.12,28.25,28.57,123093,1,1.0,-3.9340954942837847
