,spy,europe,eurusd,is_trading_day
2007-12-27,147.67,74.89,1.4624,1
2007-12-28,147.3,75.61,1.4712,1
2007-12-31,146.21,74.82,1.4584,1
2008-01-01,146.21,74.82,1.459,1
2008-01-02,144.93,74.53,1.4722,1
2008-01-03,144.86,74.8,1.4748,1
2008-01-04,141.31,72.98,1.4772,1
2008-01-07,141.19,72.95,1.4695,1
2008-01-08,138.91,72.397,1.4706,1
2008-01-09,140.37,72.5,1.4657,1
2008-01-10,141.29,72.56,1.4804,1
2008-01-11,140.15,71.24,1.4776,1
2008-01-14,141.28,72.37,1.4865,1
2008-01-15,138.17,70.05,1.4804,1
2008-01-16,136.98,68.7,1.465,1
2008-01-17,133.43,67.7,1.464,1
2008-01-18,132.06,67.49,1.4619,1
2008-01-21,132.06,67.49,1.4452,1
2008-01-22,130.72,65.6,1.4627,1
2008-01-23,133.86,65.39,1.4629,1
2008-01-24,134.99,67.3,1.4756,1
2008-01-25,133.04,65.9,1.4676,1
2008-01-28,135.24,67.29,1.4782,1
2008-01-29,135.91,67.6,1.4775,1
2008-01-30,134.91,67.2,1.486,1
2008-01-31,137.37,68.1,1.4858,1
2008-02-01,139.58,69.038,1.4804,1
2008-02-04,137.82,68.27,1.4827,1
2008-02-05,134.13,65.11,1.4644,1
2008-02-06,133.05,65.48,1.463,1
2008-02-07,133.93,64.71,1.4479,1
2008-02-08,133.07,64.35,1.4507,1
2008-02-11,133.75,64.8,1.4518,1
2008-02-12,134.99,65.96,1.4578,1
2008-02-13,136.37,66.83,1.4569,1
2008-02-14,135.17,66.36,1.4636,1
2008-02-15,135.14,66.16,1.4678,1
2008-02-18,135.14,66.16,1.4654,1
2008-02-19,135.52,67.11,1.4727,1
2008-02-20,135.92,67.01,1.471,1
2008-02-21,134.79,67.13,1.4809,1
2008-02-22,135.62,67.59,1.4823,1
2008-02-25,137.33,68.58,1.4829,1
2008-02-26,138.36,69.97,1.4972,1
2008-02-27,138.22,70.05,1.5122,1
2008-02-28,136.87,69.6,1.5196,1
2008-02-29,133.82,67.9,1.5189,1
2008-03-03,133.5,67.76,1.5204,1
2008-03-04,132.99,67.21,1.5215,1
2008-03-05,133.83,68.0,1.5262,1
2008-03-06,131.06,67.13,1.5387,1
2008-03-07,129.71,66.5,1.5347,1
2008-03-10,128.0,65.83,1.5351,1
2008-03-11,132.6,67.9,1.5337,1
2008-03-12,131.36,67.97,1.556,1
2008-03-13,131.65,68.28,1.5624,1
2008-03-14,129.61,66.68,1.5673,1
2008-03-17,128.3,65.55,1.5731,1
2008-03-18,133.63,67.526,1.562,1
2008-03-19,130.32,65.0,1.5645,1
2008-03-20,132.08,65.58,1.543,1
2008-03-21,132.08,65.58,1.5432,1
2008-03-24,134.72,66.98,1.5431,1
2008-03-25,134.85,68.12,1.5649,1
2008-03-26,133.2,68.12,1.5845,1
2008-03-27,132.78,68.31,1.5777,1
2008-03-28,131.51,68.3,1.5795,1
2008-03-31,131.97,68.79,1.5762,1
2008-04-01,136.61,70.67,1.5619,1
2008-04-02,136.7,70.84,1.569,1
2008-04-03,137.04,70.97,1.5682,1
2008-04-04,136.89,71.23,1.5737,1
2008-04-07,136.96,71.59,1.5704,1
2008-04-08,136.82,70.99,1.5703,1
2008-04-09,135.83,70.74,1.5835,1
2008-04-10,136.02,70.49,1.5743,1
2008-04-11,133.38,69.22,1.5806,1
2008-04-14,132.93,69.38,1.5836,1
2008-04-15,133.24,69.7,1.5789,1
2008-04-16,136.85,71.97,1.5942,1
2008-04-17,137.05,71.03,1.5893,1
2008-04-18,138.48,71.78,1.5816,1
2008-04-21,138.55,72.1,1.5907,1
2008-04-22,137.94,71.41,1.5996,1
2008-04-23,137.72,71.62,1.5884,1
2008-04-24,138.32,71.26,1.5678,1
2008-04-25,139.6,72.04,1.5629,1
2008-04-28,139.63,71.87,1.5653,1
2008-04-29,139.08,71.42,1.5565,1
2008-04-30,138.26,71.61,1.5618,1
2008-05-01,141.12,72.23,1.5468,1
2008-05-02,141.51,72.26,1.5424,1
2008-05-05,140.83,72.4,1.5497,1
2008-05-06,142.05,73.01,1.5531,1
2008-05-07,139.52,71.68,1.5395,1
2008-05-08,139.16,72.34,1.5403,1
2008-05-09,138.9,72.01,1.548,1
2008-05-12,140.46,72.72,1.5541,1
2008-05-13,140.48,72.23,1.5469,1
2008-05-14,140.77,72.14,1.548,1
2008-05-15,142.53,73.25,1.5444,1
2008-05-16,142.66,74.06,1.5576,1
2008-05-19,143.05,73.77,1.5509,1
2008-05-20,141.89,73.17,1.5652,1
2008-05-21,139.49,72.22,1.5666,1
2008-05-22,139.51,73.55,1.5723,1
2008-05-23,137.64,72.3,1.5763,1
2008-05-26,137.64,72.3,1.5772,1
2008-05-27,138.66,72.1,1.5676,1
2008-05-28,139.3,72.5,1.5647,1
2008-05-29,140.0,72.0,1.5511,1
2008-05-30,140.35,72.09,1.5554,1
2008-06-02,138.9,71.2,1.5539,1
2008-06-03,138.09,70.95,1.5433,1
2008-06-04,138.02,70.25,1.5425,1
2008-06-05,140.78,71.64,1.5582,1
2008-06-06,136.29,69.72,1.5777,1
2008-06-09,136.62,69.6,1.5641,1
2008-06-10,135.94,68.5001,1.5454,1
2008-06-11,133.94,67.45,1.5556,1
2008-06-12,134.45,67.32,1.5449,1
2008-06-13,136.15,67.89,1.538,1
2008-06-16,136.23,68.23,1.5467,1
2008-06-17,135.57,68.41,1.5505,1
2008-06-18,134.25,67.7,1.5524,1
2008-06-19,134.42,67.6,1.5501,1
2008-06-20,131.58,66.38,1.5607,1
2008-06-23,131.45,66.1,1.5513,1
2008-06-24,131.19,65.85,1.5569,1
2008-06-25,131.81,66.62,1.5664,1
2008-06-26,128.23,65.0,1.575,1
2008-06-27,127.53,65.12,1.5793,1
2008-06-30,127.98,65.61,1.5754,1
2008-07-01,128.38,64.67,1.5794,1
2008-07-02,126.18,63.81,1.589,1
2008-07-03,126.31,64.6,1.5696,1
2008-07-04,126.31,64.6,1.5704,1
2008-07-07,125.02,63.52,1.5723,1
2008-07-08,127.24,64.15,1.5667,1
2008-07-09,124.79,63.52,1.5737,1
2008-07-10,125.3,63.75,1.5784,1
2008-07-11,123.84,62.47,1.5937,1
2008-07-14,122.72,62.16,1.5904,1
2008-07-15,120.99,61.47,1.5911,1
2008-07-16,123.96,62.37,1.5819,1
2008-07-17,125.2,63.85,1.5858,1
2008-07-18,125.98,64.58,1.5846,1
2008-07-21,126.05,64.81,1.5924,1
2008-07-22,127.48,64.83,1.579,1
2008-07-23,128.17,65.015,1.5684,1
2008-07-24,125.51,63.555,1.5676,1
2008-07-25,125.48,63.98,1.5708,1
2008-07-28,123.64,63.11,1.5737,1
2008-07-29,126.28,63.7,1.5583,1
2008-07-30,128.53,64.31,1.5576,1
2008-07-31,126.83,63.72,1.5597,1
2008-08-01,126.16,62.88,1.5564,1
2008-08-04,124.99,62.77,1.5573,1
2008-08-05,128.36,64.43,1.545,1
2008-08-06,128.93,64.49,1.5413,1
2008-08-07,127.01,63.31,1.5324,1
2008-08-08,129.37,63.38,1.5005,1
2008-08-11,130.71,63.32,1.4892,1
2008-08-12,129.35,62.84,1.4913,1
2008-08-13,128.57,61.75,1.4922,1
2008-08-14,129.54,61.39,1.4801,1
2008-08-15,130.17,61.07,1.4687,1
2008-08-18,128.39,60.6,1.4678,1
2008-08-19,126.99,59.97,1.478,1
2008-08-20,127.58,60.1,1.4743,1
2008-08-21,127.8,60.4546,1.4896,1
2008-08-22,129.65,60.93,1.479,1
2008-08-25,127.02,59.89,1.4752,1
2008-08-26,127.39,60.13,1.4642,1
2008-08-27,128.63,60.64,1.4713,1
2008-08-28,130.19,61.52,1.4697,1
2008-08-29,128.79,61.27,1.4671,1
2008-09-01,128.79,61.27,1.4588,1
2008-09-02,127.99,60.59,1.4516,1
2008-09-03,127.88,60.18,1.4491,1
2008-09-04,124.03,57.4,1.4242,1
2008-09-05,124.42,57.02,1.426,1
2008-09-08,126.99,57.88,1.4121,1
2008-09-09,123.22,56.36,1.4102,1
2008-09-10,123.72,56.67,1.3962,1
2008-09-11,125.51,56.6,1.4016,1
2008-09-12,126.09,57.87,1.4219,1
2008-09-15,120.09,55.47,1.4282,1
2008-09-16,122.1,54.729,1.4101,1
2008-09-17,116.61,52.944,1.4323,1
2008-09-18,120.07,55.18,1.4323,1
2008-09-19,124.12,59.04,1.4464,1
2008-09-22,121.31,58.09,1.4797,1
2008-09-23,118.55,56.48,1.4668,1
2008-09-24,118.93,56.32,1.4614,1
2008-09-25,120.79,57.9,1.4615,1
2008-09-26,120.85,57.16,1.4601,1
2008-09-29,111.38,51.13,1.4414,1
2008-09-30,115.99,53.37,1.4115,1
2008-10-01,116.06,53.07,1.4006,1
2008-10-02,111.85,50.78,1.38,1
2008-10-03,110.34,50.64,1.3782,1
2008-10-06,104.72,47.83,1.3485,1
2008-10-07,100.03,45.5,1.3626,1
2008-10-08,97.51,44.41,1.3632,1
2008-10-09,90.7,41.5286,1.3596,1
2008-10-10,88.5,40.59,1.3393,1
2008-10-13,101.35,46.35,1.3596,1
2008-10-14,99.85,45.93,1.3616,1
2008-10-15,90.02,40.76,1.3461,1
2008-10-16,93.77,42.87,1.3481,1
2008-10-17,93.21,42.1,1.3412,1
2008-10-20,98.81,44.2,1.333,1
2008-10-21,95.86,41.47,1.3054,1
2008-10-22,90.64,38.55,1.2821,1
2008-10-23,91.69,39.04,1.2969,1
2008-10-24,87.04,36.74,1.2622,1
2008-10-27,83.95,34.9,1.2526,1
2008-10-28,93.76,39.08,1.2781,1
2008-10-29,93.08,40.22,1.2968,1
2008-10-30,96.3,41.09,1.2862,1
2008-10-31,96.83,41.72,1.2731,1
2008-11-03,97.11,41.43,1.2643,1
2008-11-04,100.41,44.75,1.2978,1
2008-11-05,96.19,41.882,1.2959,1
2008-11-06,90.86,39.24,1.2714,1
2008-11-07,93.86,41.53,1.2718,1
2008-11-10,92.63,40.46,1.2746,1
2008-11-11,89.77,39.44,1.2522,1
2008-11-12,85.82,37.21,1.2505,1
2008-11-13,91.17,40.2801,1.278,1
2008-11-14,86.62,38.04,1.2603,1
2008-11-17,85.47,37.27,1.2631,1
2008-11-18,87.08,37.34,1.2636,1
2008-11-19,81.5,34.83,1.2516,1
2008-11-20,75.45,32.77,1.2449,1
2008-11-21,79.52,34.57,1.2583,1
2008-11-24,85.03,37.23,1.2944,1
2008-11-25,85.66,37.89,1.3049,1
2008-11-26,88.97,38.31,1.2878,1
2008-11-27,88.97,38.31,1.2904,1
2008-11-28,90.09,38.64,1.2693,1
2008-12-01,82.11,35.19,1.2602,1
2008-12-02,85.27,37.0,1.2717,1
2008-12-03,87.32,37.43,1.2716,1
2008-12-04,85.3,36.26,1.2782,1
2008-12-05,87.93,36.87,1.2717,1
2008-12-08,91.0,38.54,1.2962,1
2008-12-09,89.5,38.43,1.2927,1
2008-12-10,90.11,39.34,1.3018,1
2008-12-11,87.94,39.31,1.3356,1
2008-12-12,88.99,39.49,1.337,1
2008-12-15,87.75,39.62,1.3687,1
2008-12-16,91.88,42.05,1.4014,1
2008-12-17,90.99,41.91,1.4419,1
2008-12-18,89.29,40.37,1.425,1
2008-12-19,88.19,39.58,1.3907,1
2008-12-22,87.06,39.22,1.3935,1
2008-12-23,86.16,39.31,1.3926,1
2008-12-24,86.66,37.01,1.4009,1
2008-12-25,86.66,37.01,1.4026,1
2008-12-26,87.16,36.79,1.4026,1
2008-12-29,86.91,36.94,1.3924,1
2008-12-30,88.97,38.1,1.4057,1
2008-12-31,90.24,38.36,1.3971,1
2009-01-01,90.24,38.36,1.4028,1
2009-01-02,92.96,39.09,1.3916,1
2009-01-05,92.85,38.68,1.3629,1
2009-01-06,93.47,39.38,1.3509,1
2009-01-07,90.67,38.66,1.3644,1
2009-01-08,91.04,39.09,1.3704,1
2009-01-09,89.09,37.59,1.3463,1
2009-01-12,86.95,36.64,1.3374,1
2009-01-13,87.11,35.9,1.3186,1
2009-01-14,84.37,34.29,1.3192,1
2009-01-15,84.4,34.54,1.3122,1
2009-01-16,85.06,34.63,1.3268,1
2009-01-19,85.06,34.63,1.3069,1
2009-01-20,80.57,31.83,1.2905,1
2009-01-21,84.05,33.34,1.3028,1
2009-01-22,82.75,32.5994,1.3,1
2009-01-23,83.11,32.37,1.2958,1
2009-01-26,83.68,33.2,1.3186,1
2009-01-27,84.53,33.62,1.3166,1
2009-01-28,87.39,34.87,1.3165,1
2009-01-29,84.55,33.21,1.2951,1
2009-01-30,82.83,33.05,1.2809,1
2009-02-02,82.58,32.61,1.2814,1
2009-02-03,83.74,33.8,1.3037,1
2009-02-04,83.33,33.37,1.2847,1
2009-02-05,84.57,34.12,1.2786,1
2009-02-06,86.98,34.97,1.2937,1
2009-02-09,87.1,35.3,1.3002,1
2009-02-10,83.11,33.4,1.291,1
2009-02-11,83.6,33.67,1.2906,1
2009-02-12,83.66,33.74,1.2863,1
2009-02-13,82.76,33.37,1.286,1
2009-02-16,82.76,33.37,1.2808,1
2009-02-17,79.22,31.41,1.258,1
2009-02-18,79.03,31.34,1.2528,1
2009-02-19,78.18,31.2304,1.2673,1
2009-02-20,77.42,30.8099,1.2825,1
2009-02-23,74.65,29.65,1.2752,1
2009-02-24,77.48,30.73,1.2844,1
2009-02-25,76.87,29.99,1.2723,1
2009-02-26,75.62,29.74,1.2737,1
2009-02-27,73.93,29.62,1.2672,1
2009-03-02,70.6,27.69,1.2577,1
2009-03-03,70.07,27.48,1.2559,1
2009-03-04,71.73,28.67,1.2655,1
2009-03-05,68.8,27.46,1.2541,1
2009-03-06,68.92,27.38,1.2646,1
2009-03-09,68.11,26.76,1.2601,1
2009-03-10,72.17,28.59,1.268,1
2009-03-11,72.64,28.87,1.2845,1
2009-03-12,75.5,29.86,1.2913,1
2009-03-13,76.09,29.8736,1.2927,1
2009-03-16,75.86,30.19,1.2973,1
2009-03-17,78.18,31.0,1.3012,1
2009-03-18,79.93,31.73,1.3508,1
2009-03-19,78.94,31.77,1.3665,1
2009-03-20,76.71,31.34,1.3579,1
2009-03-23,82.22,33.56,1.362,1
2009-03-24,80.6,32.42,1.3471,1
2009-03-25,81.45,32.93,1.3576,1
2009-03-26,83.11,33.23,1.3527,1
2009-03-27,81.61,31.94,1.3286,1
2009-03-30,78.79,30.65,1.3199,1
2009-03-31,79.52,31.9,1.3243,1
2009-04-01,81.06,32.73,1.3232,1
2009-04-02,83.43,34.19,1.3467,1
2009-04-03,84.26,34.58,1.3482,1
2009-04-06,83.6,33.93,1.3399,1
2009-04-07,81.65,32.89,1.3264,1
2009-04-08,82.53,33.24,1.3265,1
2009-04-09,85.81,34.04,1.3162,1
2009-04-10,85.81,34.04,1.3187,1
2009-04-13,85.83,34.54,1.3366,1
2009-04-14,84.35,34.11,1.3265,1
2009-04-15,85.25,34.7,1.3214,1
2009-04-16,86.5,35.11,1.3174,1
2009-04-17,87.08,35.01,1.3041,1
2009-04-20,83.43,33.23,1.2922,1
2009-04-21,85.06,34.07,1.2943,1
2009-04-22,84.54,33.74,1.3002,1
2009-04-23,85.37,34.71,1.3133,1
2009-04-24,86.66,35.35,1.3242,1
2009-04-27,85.84,34.84,1.3016,1
2009-04-28,85.57,34.736,1.3135,1
2009-04-29,87.39,35.74,1.3253,1
2009-04-30,87.42,36.1,1.3223,1
2009-05-01,87.89,36.72,1.3272,1
2009-05-04,90.88,38.07,1.3413,1
2009-05-05,90.57,37.73,1.331,1
2009-05-06,92.14,38.58,1.3315,1
2009-05-07,90.86,37.99,1.3391,1
2009-05-08,92.98,39.63,1.3639,1
2009-05-11,91.24,38.52,1.3576,1
2009-05-12,90.97,38.9,1.3644,1
2009-05-13,88.68,37.6,1.3593,1
2009-05-14,89.44,38.12,1.3634,1
2009-05-15,88.71,37.56,1.3494,1
2009-05-18,91.23,39.27,1.3552,1
2009-05-19,91.12,39.81,1.3626,1
2009-05-20,90.51,39.89,1.381,1
2009-05-21,89.21,39.8696,1.39,1
2009-05-22,89.02,40.07,1.399,1
2009-05-25,89.02,40.07,1.4014,1
2009-05-26,91.3,40.7,1.3985,1
2009-05-27,89.67,40.08,1.3835,1
2009-05-28,90.92,40.55,1.3932,1
2009-05-29,92.53,41.25,1.4153,1
2009-06-01,94.77,42.25,1.415,1
2009-06-02,94.85,42.8,1.4306,1
2009-06-03,93.65,41.4,1.4137,1
2009-06-04,94.53,41.66,1.4175,1
2009-06-05,94.55,41.07,1.3962,1
2009-06-08,94.16,40.98,1.3894,1
2009-06-09,94.64,41.41,1.4076,1
2009-06-10,94.4,41.43,1.3966,1
2009-06-11,94.82,42.06,1.4093,1
2009-06-12,95.08,41.89,1.4014,1
2009-06-15,92.9,40.23,1.3783,1
2009-06-16,91.64,39.93,1.3833,1
2009-06-17,91.55,39.83,1.3938,1
2009-06-18,92.22,39.86,1.3901,1
2009-06-19,92.04,40.41,1.3932,1
2009-06-22,89.28,39.01,1.3856,1
2009-06-23,89.35,39.52,1.4073,1
2009-06-24,90.12,39.64,1.3931,1
2009-06-25,92.08,40.29,1.3995,1
2009-06-26,91.84,40.18,1.4055,1
2009-06-29,92.7,40.71,1.4074,1
2009-06-30,91.95,40.28,1.4031,1
2009-07-01,92.33,41.08,1.415,1
2009-07-02,89.81,39.88,1.3942,1
2009-07-03,89.81,39.88,1.4,1
2009-07-06,89.8,39.61,1.3972,1
2009-07-07,88.06,38.6,1.3916,1
2009-07-08,88.0,38.34,1.3873,1
2009-07-09,88.17,39.06,1.4023,1
2009-07-10,87.96,38.47,1.3933,1
2009-07-13,90.1,39.49,1.3981,1
2009-07-14,90.61,39.69,1.397,1
2009-07-15,93.26,41.3,1.4101,1
2009-07-16,93.11,41.88,1.414,1
2009-07-17,94.13,41.65,1.4094,1
2009-07-20,95.13,42.61,1.4227,1
2009-07-21,95.57,42.74,1.421,1
2009-07-22,95.55,42.79,1.4206,1
2009-07-23,97.66,43.6,1.4158,1
2009-07-24,98.06,43.92,1.4205,1
2009-07-27,98.35,44.1,1.4241,1
2009-07-28,97.89,43.56,1.4171,1
2009-07-29,97.65,43.22,1.403,1
2009-07-30,98.67,44.07,1.4063,1
2009-07-31,98.81,44.85,1.4249,1
2009-08-03,100.44,46.07,1.4415,1
2009-08-04,100.7,46.04,1.4395,1
2009-08-05,100.41,45.93,1.4414,1
2009-08-06,99.89,45.48,1.4351,1
2009-08-07,101.2,45.64,1.4183,1
2009-08-10,100.99,45.18,1.4143,1
2009-08-11,99.73,44.768,1.4146,1
2009-08-12,100.8,45.32,1.42,1
2009-08-13,101.57,46.14,1.4276,1
2009-08-14,100.79,45.59,1.4202,1
2009-08-17,98.31,43.98,1.4075,1
2009-08-18,99.09,44.84,1.4132,1
2009-08-19,99.96,45.32,1.4232,1
2009-08-20,100.99,45.87,1.4245,1
2009-08-21,102.97,47.1,1.4315,1
2009-08-24,102.96,46.98,1.4294,1
2009-08-25,103.16,47.51,1.4299,1
2009-08-26,103.17,47.07,1.424,1
2009-08-27,103.4,47.57,1.4347,1
2009-08-28,103.38,47.62,1.4302,1
2009-08-31,102.46,47.31,1.4331,1
2009-09-01,100.2,45.75,1.4214,1
2009-09-02,99.82,45.79,1.4259,1
2009-09-03,100.65,46.11,1.4256,1
2009-09-04,102.06,46.94,1.4292,1
2009-09-07,102.06,46.94,1.4333,1
2009-09-08,102.94,48.11,1.4489,1
2009-09-09,103.73,48.77,1.4568,1
2009-09-10,104.79,49.17,1.4577,1
2009-09-11,104.77,49.1,1.4565,1
2009-09-14,105.28,49.39,1.4627,1
2009-09-15,105.72,49.59,1.4658,1
2009-09-16,107.32,50.59,1.4709,1
2009-09-17,107.16,50.44,1.474,1
2009-09-18,106.72,50.37,1.4715,1
2009-09-21,106.45,49.91,1.4676,1
2009-09-22,107.07,50.56,1.4789,1
2009-09-23,106.18,50.07,1.4709,1
2009-09-24,105.01,49.1,1.466,1
2009-09-25,104.45,48.97,1.4691,1
2009-09-28,106.32,49.66,1.4618,1
2009-09-29,106.0,49.48,1.458,1
2009-09-30,105.59,49.59,1.4634,1
2009-10-01,102.97,48.0,1.4535,1
2009-10-02,102.49,47.61,1.4571,1
2009-10-05,104.02,48.42,1.4646,1
2009-10-06,105.51,49.33,1.4721,1
2009-10-07,105.8,49.342,1.4682,1
2009-10-08,106.61,50.08,1.4793,1
2009-10-09,107.26,49.83,1.4724,1
2009-10-12,107.68,50.15,1.4775,1
2009-10-13,107.46,50.29,1.4853,1
2009-10-14,109.31,51.65,1.4934,1
2009-10-15,109.71,51.91,1.4935,1
2009-10-16,108.89,51.3,1.4904,1
2009-10-19,109.79,52.05,1.4972,1
2009-10-20,109.21,51.69,1.4936,1
2009-10-21,108.23,51.61,1.5005,1
2009-10-22,109.33,52.24,1.5027,1
2009-10-23,108.08,51.31,1.5007,1
2009-10-26,106.91,50.28,1.4864,1
2009-10-27,106.42,49.96,1.4809,1
2009-10-28,104.41,48.6,1.4718,1
2009-10-29,106.65,50.38,1.4837,1
2009-10-30,103.56,48.31,1.473,1
2009-11-02,104.32,48.89,1.4774,1
2009-11-03,104.65,48.59,1.4719,1
2009-11-04,104.92,49.36,1.486,1
2009-11-05,106.85,50.26,1.4872,1
2009-11-06,107.13,50.34,1.4844,1
2009-11-09,109.57,51.83,1.4997,1
2009-11-10,109.59,51.64,1.4988,1
2009-11-11,110.15,51.58,1.4983,1
2009-11-12,109.03,51.17,1.4845,1
2009-11-13,109.62,51.71,1.4906,1
2009-11-16,111.21,52.67,1.4969,1
2009-11-17,111.34,52.42,1.4877,1
2009-11-18,111.27,52.43,1.4963,1
2009-11-19,109.82,51.44,1.4922,1
2009-11-20,109.43,50.84,1.4859,1
2009-11-23,110.82,51.94,1.4962,1
2009-11-24,110.99,51.85,1.496,1
2009-11-25,111.38,52.65,1.5137,1
2009-11-26,111.38,52.65,1.5016,1
2009-11-27,109.57,50.72,1.4983,1
2009-11-30,109.94,50.5,1.5006,1
2009-12-01,111.3,51.87,1.5082,1
2009-12-02,111.25,52.02,1.5041,1
2009-12-03,110.38,51.53,1.5052,1
2009-12-04,111.01,51.47,1.4857,1
2009-12-07,110.84,51.29,1.4824,1
2009-12-08,109.61,50.06,1.4701,1
2009-12-09,110.02,49.92,1.4724,1
2009-12-10,110.64,50.22,1.4731,1
2009-12-11,111.11,50.16,1.4624,1
2009-12-14,111.87,50.64,1.4657,1
2009-12-15,111.35,50.17,1.4533,1
2009-12-16,111.52,50.85,1.4533,1
2009-12-17,110.18,49.49,1.434,1
2009-12-18,110.21,49.41,1.4345,1
2009-12-21,111.33,49.84,1.4278,1
2009-12-22,111.73,50.43,1.4249,1
2009-12-23,111.95,50.69,1.4335,1
2009-12-24,112.48,48.85,1.4375,1
2009-12-25,112.48,48.85,1.4378,1
2009-12-28,112.72,49.21,1.4377,1
2009-12-29,112.56,49.16,1.4352,1
2009-12-30,112.52,48.95,1.4338,1
2009-12-31,111.44,48.48,1.4324,1
2010-01-01,111.44,48.48,1.4334,1
2010-01-04,113.33,49.96,1.441,1
2010-01-05,113.63,49.88,1.4363,1
2010-01-06,113.71,50.18,1.4411,1
2010-01-07,114.19,49.86,1.431,1
2010-01-08,114.57,50.36,1.4407,1
2010-01-11,114.73,50.76,1.4516,1
2010-01-12,113.66,50.02,1.4485,1
2010-01-13,114.62,50.7,1.451,1
2010-01-14,114.93,50.6,1.4501,1
2010-01-15,113.64,49.54,1.4385,1
2010-01-18,113.64,49.54,1.4384,1
2010-01-19,115.06,50.57,1.4285,1
2010-01-20,113.89,49.0,1.41,1
2010-01-21,111.7,47.48,1.4083,1
2010-01-22,109.21,46.45,1.4134,1
2010-01-25,109.77,47.3,1.4147,1
2010-01-26,109.31,46.93,1.4072,1
2010-01-27,109.83,47.12,1.402,1
2010-01-28,108.57,45.97,1.397,1
2010-01-29,107.39,45.44,1.3862,1
2010-02-01,109.06,46.58,1.393,1
2010-02-02,110.38,47.3,1.3962,1
2010-02-03,109.83,46.71,1.3895,1
2010-02-04,106.44,44.42,1.3726,1
2010-02-05,106.66,44.01,1.3678,1
2010-02-08,105.89,43.37,1.3646,1
2010-02-09,107.22,45.17,1.3793,1
2010-02-10,107.01,44.65,1.3737,1
2010-02-11,108.13,45.03,1.3691,1
2010-02-12,108.04,44.42,1.3631,1
2010-02-15,108.04,44.42,1.3595,1
2010-02-16,109.74,45.59,1.3765,1
2010-02-17,110.26,45.54,1.3605,1
2010-02-18,110.91,45.92,1.3522,1
2010-02-19,111.14,45.72,1.3611,1
2010-02-22,111.16,45.65,1.3596,1
2010-02-23,109.81,44.74,1.3507,1
2010-02-24,110.82,45.21,1.354,1
2010-02-25,110.67,44.84,1.355,1
2010-02-26,110.74,45.19,1.3626,1
2010-03-01,111.89,45.33,1.3561,1
2010-03-02,112.2,45.81,1.3614,1
2010-03-03,112.3,46.5,1.3695,1
2010-03-04,112.64,46.32,1.3579,1
2010-03-05,114.25,47.55,1.3622,1
2010-03-08,114.27,47.4,1.3632,1
2010-03-09,114.46,47.08,1.3599,1
2010-03-10,114.97,47.52,1.3659,1
2010-03-11,115.45,47.8,1.3679,1
2010-03-12,115.46,47.97,1.3767,1
2010-03-15,115.49,47.51,1.3675,1
2010-03-16,116.41,48.35,1.3771,1
2010-03-17,117.1,48.57,1.3735,1
2010-03-18,117.04,48.15,1.3604,1
2010-03-19,115.97,47.51,1.3529,1
2010-03-22,116.59,47.65,1.3566,1
2010-03-23,117.41,47.9,1.3493,1
2010-03-24,116.84,46.99,1.3321,1
2010-03-25,116.65,47.15,1.3285,1
2010-03-26,116.58,47.64,1.3407,1
2010-03-29,117.32,48.04,1.3475,1
2010-03-30,117.4,47.79,1.3416,1
2010-03-31,117.0,48.13,1.3506,1
2010-04-01,117.8,49.01,1.3566,1
2010-04-02,117.8,49.01,1.3502,1
2010-04-05,118.76,49.15,1.3482,1
2010-04-06,119.04,48.85,1.3394,1
2010-04-07,118.36,48.23,1.3336,1
2010-04-08,118.77,48.17,1.3357,1
2010-04-09,119.55,49.11,1.3499,1
2010-04-12,119.74,49.46,1.3584,1
2010-04-13,119.83,49.43,1.3615,1
2010-04-14,121.19,50.08,1.365,1
2010-04-15,121.29,50.04,1.3581,1
2010-04-16,119.36,48.89,1.3502,1
2010-04-19,119.81,48.71,1.3488,1
2010-04-20,120.88,49.23,1.344,1
2010-04-21,120.66,48.7,1.3386,1
2010-04-22,121.02,48.18,1.3287,1
2010-04-23,121.81,48.8,1.3384,1
2010-04-26,121.35,48.65,1.3391,1
2010-04-27,118.48,46.23,1.3165,1
2010-04-28,119.38,46.08,1.3205,1
2010-04-29,120.86,47.12,1.3242,1
2010-04-30,118.81,46.3,1.329,1
2010-05-03,120.35,46.64,1.3187,1
2010-05-04,117.52,44.63,1.2969,1
2010-05-05,116.82,43.47,1.2816,1
2010-05-06,112.94,41.15,1.2631,1
2010-05-07,111.26,40.87,1.2752,1
2010-05-10,116.16,44.34,1.2786,1
2010-05-11,115.83,43.6,1.2633,1
2010-05-12,117.45,44.34,1.2629,1
2010-05-13,115.99,43.41,1.2523,1
2010-05-14,113.89,41.99,1.2358,1
2010-05-17,113.95,42.09,1.2398,1
2010-05-18,112.4,41.15,1.2173,1
2010-05-19,111.76,41.53,1.2424,1
2010-05-20,107.54,40.1,1.2464,1
2010-05-21,109.11,41.06,1.257,1
2010-05-24,107.71,39.94,1.2345,1
2010-05-25,107.82,39.92,1.2371,1
2010-05-26,107.17,39.19,1.2157,1
2010-05-27,110.76,41.76,1.2353,1
2010-05-28,109.37,40.86,1.2281,1
2010-05-31,109.37,40.86,1.2307,1
2010-06-01,107.53,40.54,1.2209,1
2010-06-02,110.33,41.9,1.2245,1
2010-06-03,110.71,41.7,1.2164,1
2010-06-04,106.82,39.66,1.1966,1
2010-06-07,105.49,39.23,1.1916,1
