,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree_method,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
103,0.6689841508865356,0.19411484628482284,0.003258037567138672,0.0015485023836954298,approx,0.5,1.0,0.1,1000,2,3,0.0001,0.1,0.6,1.0,"{'tree_method': 'approx', 'subsample': 0.5, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.0001, 'gamma': 0.1, 'colsample_bytree': 0.6, 'colsample_bylevel': 1.0}",-0.009401014307255914,-0.032558925199668666,-0.02755447654093365,-0.0006309054687042101,-0.006868628849206313,-0.010247721768343768,-0.014565763241175244,-0.12278169713479738,-0.01748012667408568,-0.017891740646915583,-0.02599809998310864,0.03348800913420834,81
104,0.45034036636352537,0.10856730893399995,0.001790928840637207,0.0003791298038204572,hist,0.5,1.5,0.0,2000,10,4,0.1,0.2,0.7,1.0,"{'tree_method': 'hist', 'subsample': 0.5, 'reg_lambda': 1.5, 'reg_alpha': 0, 'n_estimators': 2000, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7, 'colsample_bylevel': 1.0}",-0.0011589370397818008,-0.01690179283635964,-0.0033980821801913867,-0.00011657374286788664,-0.00020277625398961848,-0.0002962484482333277,-0.00035676447547869345,-0.06678988041243315,-9.95875989698884e-05,-8.76216841264663e-05,-0.008940826467243184,0.019900634140429897,32
105,0.011429810523986816,0.005298641195723059,0.0,0.0,gpu_hist,1.0,2.0,0.01,3000,5,3,0.005,0.01,1.0,0.6,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.01, 'n_estimators': 3000, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.005, 'gamma': 0.01, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.6}",,,,,,,,,,,,,84
106,0.00851438045501709,0.004345099671422661,0.0,0.0,gpu_hist,0.6,1.0,5.0,2000,1,2,0.001,0.1,0.8,0.7,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.7}",,,,,,,,,,,,,84
107,1.0482650995254517,0.2944746852452046,0.0045555830001831055,0.001234315007711277,approx,1.0,5.0,0.1,5000,5,6,0.1,0.05,0.8,0.6,"{'tree_method': 'approx', 'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 5000, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.05, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.6}",-0.0005798914076565388,-0.013284351885836125,-0.0017312421599753787,-9.26814108506085e-05,-9.829003258624927e-05,-0.0001568829059935094,-0.00013510128093833872,-0.06000883894421944,-2.9780409816547596e-05,-1.64612322555756e-05,-0.007613352167012831,0.017892174800602775,9
108,0.5457378387451172,0.21020011136576347,0.003231191635131836,0.0011490849956263078,hist,0.5,1.5,0.01,1000,7,7,0.001,0.3,1.0,0.5,"{'tree_method': 'hist', 'subsample': 0.5, 'reg_lambda': 1.5, 'reg_alpha': 0.01, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.001, 'gamma': 0.3, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.5}",-0.0024608452112587663,-0.021563864685525548,-0.00875237800614271,-6.986104592972618e-05,-0.0012137242050374723,-0.0017516681040176398,-0.002608930635710662,-0.08495913062524027,-0.002651635832395177,-0.0027950235762839986,-0.012882706192754195,0.024763418634752447,59
109,0.32197482585906984,0.12024631778131882,0.0028566598892211916,0.0012134262465798328,hist,0.9,0.01,5.0,500,2,6,0.001,0.3,0.9,0.7,"{'tree_method': 'hist', 'subsample': 0.9, 'reg_lambda': 0.01, 'reg_alpha': 5.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 0.3, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}",-0.006557316445036533,-0.028344128157767778,-0.0169781256060143,-0.00018290732584993685,-0.003129242261903202,-0.004791825829293721,-0.007060145461755278,-0.10485406376137388,-0.00720822989346388,-0.00807938343060381,-0.01871853681730623,0.029706987572459077,73
110,0.3589267015457153,0.20892176932024029,0.0021831274032592775,0.0007623483189416358,approx,0.6,2.0,0.0,500,5,7,0.001,0.5,0.5,0.8,"{'tree_method': 'approx', 'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.8}",-0.004728686265353809,-0.027494798183451515,-0.014067081102559246,-0.0001829555291946391,-0.003226324760754606,-0.0043720047310408456,-0.006554263457094592,-0.10260383233504561,-0.007624126130308299,-0.00790121548022517,-0.017875528797502836,0.029157297933728434,69
111,0.010906863212585449,0.0049601550702027585,0.0,0.0,gpu_hist,0.7,0.5,1.0,2000,1,9,0.0001,0.2,0.7,0.7,"{'tree_method': 'gpu_hist', 'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.0001, 'gamma': 0.2, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}",,,,,,,,,,,,,84
112,0.01269829273223877,0.007492707473979424,0.0,0.0,gpu_hist,0.7,1.5,0.1,1000,3,6,0.0001,0.0,0.8,0.9,"{'tree_method': 'gpu_hist', 'subsample': 0.7, 'reg_lambda': 1.5, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.0001, 'gamma': 0, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.9}",,,,,,,,,,,,,84
113,1.602151346206665,0.48795696131985716,0.005595660209655762,0.0024875576809603715,approx,0.8,10.0,2.0,5000,7,6,0.01,0.2,1.0,0.5,"{'tree_method': 'approx', 'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 2.0, 'n_estimators': 5000, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.5}",-0.002240422590233623,-0.018231121445000827,-0.0032912711364135806,-7.272604099018859e-05,-0.00011392303008382336,-0.0001443951898578983,-0.0003357703025681979,-0.06808461166386448,-5.8089706309104e-05,-5.5820401319544834e-05,-0.009262815150664126,0.020312313994264745,38
114,0.743105411529541,0.1821559906662806,0.002960205078125,0.002294003360563211,approx,0.6,0.5,5.0,2000,3,4,0.05,0.1,1.0,0.7,"{'tree_method': 'approx', 'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 5.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.7}",-0.004999045497541595,-0.021312693230305966,-0.004838276890690468,-0.0001714682842665586,-0.00011841122256566033,-0.0002853821418818591,-0.0004752638272930371,-0.0712156035191987,-3.941850410301384e-05,-6.405998860626469e-05,-0.010351962310645313,0.021220314838482697,52
115,0.01456141471862793,0.01003869067034922,0.0,0.0,gpu_hist,0.6,0.1,0.1,2000,3,9,0.001,0.0,0.7,0.6,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 9, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6}",,,,,,,,,,,,,84
